"Class"	"Cluster_name"	"Gene"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-98_1_HM755448"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-99_1_HM803271"
"Betalactam"	"blaCTX-M-25_1_clust"	"blaCTX-M-100_1_FR682582"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-101_1_HQ398214"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-102_1_HQ398215"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-103_1_HG423149"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-104_1_HQ833652"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-105_1_HQ833651"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-110_1_JF274242"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-111_1_JF274243"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-112_1_JF274246"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-113_1_JF274247"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-114_1_GQ351346"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-116_1_JF966749"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-117_1_JN227085"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-121_1_JN790862"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-123_1_JN790864"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-124_1_JQ429324"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-125_1_JQ724542"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-126_1_AB703103"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-129_1_JX017364"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-130_1_JX017365"
"Betalactam"	"blaCTX-M-4_1_clust"	"blaCTX-M-131_1_JN969893"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-132_1_JX313020"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-134_1_JX896165"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-136_1_KC351754"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-139_1_KC107824"
"Betalactam"	"blaCTX-M-211_1_clust"	"blaCTX-M-142_1_KF240809"
"Betalactam"	"blaCTX-M-110_1_clust"	"blaCTX-M-147_1_KF513180"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-1_1_Y16410"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-2_1_AF259520"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-3_1_AY494945"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-5_1_JF273491"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-6_1_HQ322612"
"Betalactam"	"blaDHA-1_1_clust"	"blaDHA-7_1_HQ456945"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-6_1_AJ251244"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-5_1_AJ251243"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-4_1_AJ251242"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-3_1_AJ251241"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-2_1_AJ251240"
"Betalactam"	"blaFONA-6_1_clust"	"blaFONA-1_1_AJ251239"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-1_1_X77455"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-2_1_Y10282"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-3_1_Y11068"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-4_1_AJ277535"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-5_1_AY007369"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-6_1_AY034848"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-7_1_AJ703796"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-8_1_HM565917"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-9_1_JF896803"
"Betalactam"	"blaFOX-1_1_clust"	"blaFOX-10_1_JX049131"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-1_1_EF394442"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-1_2_AF090141"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-2_1_AF189296"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-3_1_AF189291"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-4_1_AF189293"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-5_1_AF189290"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-6_1_AF189292"
"Betalactam"	"blaGOB-7_1"	"blaGOB-7_1_AF189297"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-8_1_AY348327"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-9_1_AY647246"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-10_1_AY647247"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-11_1_AY647248"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-12_1_AY647249"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-13_1_AY647251"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-14_1_AY647252"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-15_1_AY775547"
"Betalactam"	"blaGOB-16_1_clust"	"blaGOB-16_1_GU188443"
"Betalactam"	"blaGOB-16_1_clust"	"blaGOB-16_2_AY899331"
"Betalactam"	"blaGOB-16_1_clust"	"blaGOB-17_1_AY899332"
"Betalactam"	"blaGOB-11_1_clust"	"blaGOB-18_1_DQ004496"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-1_1_AF311385"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-2_1_AF398334"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-3_1_AF398335"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-4_1_AJ536088"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-5_1_AJ536089"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-6_1_AJ536090"
"Betalactam"	"blaHERA-1_1_clust"	"blaHERA-8_1_AJ536092"
"Betalactam"	"blaIND-1_1_clust"	"blaIND-1_1_AF099139"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-2_2_AF219127"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-2a_4_AF219130"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-2b_3_EF672681"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-2c_1_GU186042"
"Betalactam"	"blaIND-3_1_clust"	"blaIND-3_1_AF219131"
"Betalactam"	"blaIND-4_1"	"blaIND-4_1_AF219135"
"Betalactam"	"blaIND-5_1"	"blaIND-5_1_AY504627"
"Betalactam"	"blaIND-6_1"	"blaIND-6_1_AM087455"
"Betalactam"	"blaIND-1_1_clust"	"blaIND-7_1_AB529520"
"Betalactam"	"blaIND-8_1_clust"	"blaIND-8_1_GU186044"
"Betalactam"	"blaIND-9_1"	"blaIND-9_1_GU186045"
"Betalactam"	"blaIND-8_1_clust"	"blaIND-10_1_GU206353"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-11_1_HM245379"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-12_1_HM245380"
"Betalactam"	"blaIND-3_1_clust"	"blaIND-14_1_HM367709"
"Betalactam"	"blaIND-2_2_clust"	"blaIND-15_1_AB563173"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-2_1_AY034847"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-3_1_HM769262"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-4_1_FJ473382"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-5_1_EU400222"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-6_1_EU555534"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-7_1_EU729727"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-8_1_FJ234412"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-9_1_FJ624872"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-10_1_GQ140348"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-11_1_HM066995"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-14_1_JX524191"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-15_1_KC433553"
"Betalactam"	"blaKPC-34_1_clust"	"blaKPC-16_1_KC465199"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN1_1_X04515"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN2_1_AY037780"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN3_1_AY130286"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN4_1_AY130287"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN5_1_AY633109"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN7_1_AJ635425"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN8_1_AJ635424"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN9_1_AJ635405"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN10_1_AJ635419"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN12_1_AJ635406"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN13_1_AJ635403"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN15_1_AF452105"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN16_1_AY743416"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN17_1_EF205593"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN18_1_AM850908"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN19_1_AM850909"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN20_1_AM850910"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN21_1_AM850911"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN22_1_AM850912"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN23_1_AM850913"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN24_1_AM850914"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN25_1_HQ709169"
"Betalactam"	"blaLEN2_1_clust"	"blaLEN26_1_JQ067123"
"Betalactam"	"blaMAL-1_1_clust"	"blaMAL-1_1_AJ277209"
"Betalactam"	"blaMAL-1_1_clust"	"blaMAL-1_2_AJ609506"
"Betalactam"	"blaACT-1_1_clust"	"blaMIR-1_1_M37839"
"Betalactam"	"blaMIR-2_1_clust"	"blaMIR-2_1_AY227752"
"Betalactam"	"blaACT-1_1_clust"	"blaMIR-3_1_AY743435"
"Betalactam"	"blaMIR-2_1_clust"	"blaMIR-4_1_EF417572"
"Betalactam"	"blaMIR-2_1_clust"	"blaMIR-5_1_FJ237367"
"Betalactam"	"blaMIR-2_1_clust"	"blaMIR-6_1_JQ664733"
"Betalactam"	"blaDHA-1_1_clust"	"blaMOR_1_Y10283"
"Betalactam"	"blaDHA-1_1_clust"	"blaMOR-2_1_AY235804"
"Betalactam"	"blaCMY-1_1_clust"	"blaMOX-1_1_D13304"
"Betalactam"	"blaCMY-1_1_clust"	"blaMOX-2_1_AJ276453"
"Betalactam"	"blaCMY-1_1_clust"	"blaMOX-3_1_EU515248"
"Betalactam"	"blaCMY-1_1_clust"	"blaMOX-4_1_FJ262599"
"Betalactam"	"blaMOX-5_1_clust"	"blaMOX-5_1_GQ152600"
"Betalactam"	"blaMOX-5_1_clust"	"blaMOX-6_1_GQ152601"
"Betalactam"	"blaMOX-5_1_clust"	"blaMOX-7_1_GQ152602"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-2_1_AJ295340"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-3_1_AJ295341"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-4_1_AJ295342"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-5_1_AJ295343"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-6_1_AJ295344"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-7_1_AJ295345"
"Betalactam"	"blaOCH-2_1_clust"	"blaOCH-8_1_DQ489307"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-1_1_AM051138"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-2_1_AM051139"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-3_1_AM051140"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-4_1_AM051142"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-5_1_AM051143"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-6_1_AM051144"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-7_1_AM051145"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-8_1_AM051147"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-9_1_AM051148"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-10_1_AM051149"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-11_1_AM850915"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-12_1_AM850915"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-13_1_FJ534513"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-14_1_FJ534512"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-15_1_FJ755841"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-A-16_1_FJ755840"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-1_1_AM051150"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-2_1_AM051151"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-3_1_AM051152"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-4_1_AM051153"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-5_1_AY512506"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-6_1_AY850171"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-7_1_AM051156"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-8_1_AM051157"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-9_1_AM051159"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-10_1_AM051160"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-11_1_AM051161"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-12_1_AJ635420"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-13_1_AY825330"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-14_1_DQ995288"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-15_1_AM850917"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-16_1_AM850918"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-17_1_AM850919"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-18_1_AM850920"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-19_1_AM850921"
"Betalactam"	"blaOKP-A-1_1_clust"	"blaOKP-B-20_1_AM850922"
"Betalactam"	"blaOXA-SHE_1_clust"	"blaOXA-SHE_1_AY066004"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-1_1_HQ170510"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-2_2_GQ466184"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-2_1_DQ112222"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-3_1_L07945"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-4_1_AY162283"
"Betalactam"	"blaOXA-5_1_clust"	"blaOXA-5_1_AF347074"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-7_1_X75562"
"Betalactam"	"blaOXA-9_1"	"blaOXA-9_1_KQ089875"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-10_1_J03427"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-11_1_Z22590"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-13_1_AF043558"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-14_1_KJ420612"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-13_1_U59183"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-15_1_U63835"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-16_1_AF043100"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-17_1_DQ902344"
"Betalactam"	"blaOXA-18_1"	"blaOXA-18_1_U85514"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-19_1_AF043381"
"Betalactam"	"blaOXA-20_1_clust"	"blaOXA-20_1_AY307114"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-21_1_AB626885"
"Betalactam"	"blaOXA-22_1"	"blaOXA-22_1_AF064820"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-23_1_AY795964"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-24_1_AJ239129"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-25_1_AF201826"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-26_1_AF201827"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-27_1_AF201828"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-28_1_AF231133"
"Betalactam"	"blaOXA-29_1"	"blaOXA-29_1_AJ400619"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-31_1_AF294653"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-32_1_AF315351"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-34_1_AF350424"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-35_1_AF315786"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-36_1_AF300985"
"Betalactam"	"blaOXA-20_1_clust"	"blaOXA-37_1_AY007784"
"Betalactam"	"blaOXA-42_1_clust"	"blaOXA-42_1_AJ488302"
"Betalactam"	"blaOXA-42_1_clust"	"blaOXA-43_1_AJ488303"
"Betalactam"	"blaOXA-45_1"	"blaOXA-45_1_AJ519683"
"Betalactam"	"blaOXA-46_1_clust"	"blaOXA-46_1_AF317511"
"Betalactam"	"blaOXA-392_1_clust"	"blaOXA-47_1_AY237830"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-48_1_AY236073"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-49_1_AY288523"
"Betalactam"	"blaOXA-395_1_clust"	"blaOXA-50_1_AY306130"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-51_1_DQ385606"
"Betalactam"	"blaOXA-53_1"	"blaOXA-53_1_AY289608"
"Betalactam"	"blaOXA-54_1"	"blaOXA-54_1_AY500137"
"Betalactam"	"blaOXA-SHE_1_clust"	"blaOXA-55_1_AY343493"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-56_1_AY445080"
"Betalactam"	"blaOXA-42_1_clust"	"blaOXA-57_1_AJ631966"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-58_1_AY665723"
"Betalactam"	"blaOXA-42_1_clust"	"blaOXA-59_1_AJ632249"
"Betalactam"	"blaOXA-60_1_clust"	"blaOXA-60_1_AF525303"
"Betalactam"	"blaOXA-450_1_clust"	"blaOXA-61_1_AY587956"
"Betalactam"	"blaOXA-62_1_clust"	"blaOXA-62_1_AY423074"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-63_1_AY619003"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-64_1_AY750907"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-65_1_AY750908"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-66_1_AY750909"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-67_1_DQ491200"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-68_1_AY750910"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-69_1_AY859527"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-70_1_AY750912"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-71_1_AY750913"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-72_1_AY739646"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-73_1_AY762325"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-74_1_EU161636"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-75_1_AY859529"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-76_1_AY949203"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-77_1_AY949202"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-78_1_AY862132"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-79_1_EU019534"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-80_1_EU019535"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-82_1_DQ987479"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-83_1_DQ309277"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-84_1_DQ309276"
"Betalactam"	"blaOXA-85_1"	"blaOXA-85_1_JANA01000064"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-86_1_DQ149247"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-87_1_DQ348075"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-88_1_DQ392963"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-89_1_DQ445683"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-90_1_EU547443"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-91_1_DQ519086"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-92_1_DQ335566"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-93_1_DQ519087"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-94_1_DQ519088"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-95_1_DQ519089"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-96_1_DQ519090"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-97_1_EF102240"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-98_1_EU255288"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-99_1_DQ888718"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-100_1_AM231720"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-101_1_AM412777"
"Betalactam"	"blaOXA-104_1"	"blaOXA-104_1_EF581285"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-106_1_EF650032"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-107_1_LAVJ01000082"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-108_1_EF650034"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-109_1_EF650035"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-110_1_EF650036"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-111_1_EF650037"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-112_1_EF650038"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-113_1_EF653400"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114g_1_HM368376"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114f_1_HM368375"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114e_1_HM104634"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114d_1_HM104633"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114c_1_HM056041"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114a_1_EU188842"
"Betalactam"	"blaOXA-114g_1_clust"	"blaOXA-114b_1_HM056040"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-115_1_EU029998"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-116_1_EU220744"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-117_1_GQ423625"
"Betalactam"	"blaOXA-46_1_clust"	"blaOXA-118_1_AF371964"
"Betalactam"	"blaOXA-46_1_clust"	"blaOXA-119_1_DQ767903"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-120_1_EU255289"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-121_1_EU255290"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-122_1_EU255291"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-123_1_EU255292"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-124_1_EU255293"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-125_1_EU255294"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-126_1_EU255295"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-127_1_EU255296"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-128_1_EU375515"
"Betalactam"	"blaOXA-5_1_clust"	"blaOXA-129_1_FJWZ01000025"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-130_1_EU547445"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-131_1_EU547446"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-132_1_EU547447"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-133_1_EU571228"
"Betalactam"	"blaOXA-496_1_clust"	"blaOXA-134_1_HQ122933"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-136_1_EU086831"
"Betalactam"	"blaOXA-470_1_clust"	"blaOXA-137_1_EU086834"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-138_1_EU670845"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-139_1_AM991978"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-141_1_EF552405"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-142_1_LC169567"
"Betalactam"	"blaOXA-143_1_clust"	"blaOXA-143_1_GQ861437"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-144_1_FJ872530"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-145_1_FJ790516"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-146_1_FJ194494"
"Betalactam"	"blaOXA-368_1_clust"	"blaOXA-147_1_FJ848783"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-148_1_GQ853679"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-149_1_GQ853680"
"Betalactam"	"blaOXA-409_1_clust"	"blaOXA-150_1_GQ853681"
"Betalactam"	"blaOXA-437_1_clust"	"blaOXA-160_1_GU199038"
"Betalactam"	"blaOXA-415_1_clust"	"blaOXA-161_1_GQ202693"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-162_1_GU197550"
"Betalactam"	"blaOXA-370_1_clust"	"blaOXA-163_1_HQ700343"
"Betalactam"	"blaOXA-397_1_clust"	"blaOXA-164_1_GU831575"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-165_1_HM488986"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-166_1_HM488987"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-167_1_HM488988"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-168_1_HM488989"
"Betalactam"	"blaOXA-49_1_clust"	"blaOXA-169_1_HM488990"
